base_model,task,module,layer,module_type,basis_offdiag_fraction,basis_projection_residual_fraction,negative_aligned_fraction,lora_nuclear_norm,lora_frobenius_norm,lora_top1_nuclear_share,lora_top4_nuclear_share,lora_top1_energy_share,lora_top4_energy_share,lora_effective_rank,lora_condition_number,lora_s1,lora_s1_share,lora_s2,lora_s2_share,lora_s3,lora_s3_share,lora_s4,lora_s4_share,lora_s5,lora_s5_share,lora_s6,lora_s6_share,lora_s7,lora_s7_share,lora_s8,lora_s8_share,lora_s9,lora_s9_share,lora_s10,lora_s10_share,lora_s11,lora_s11_share,lora_s12,lora_s12_share,lora_s13,lora_s13_share,lora_s14,lora_s14_share,lora_s15,lora_s15_share,lora_s16,lora_s16_share,hns_nuclear_norm,hns_frobenius_norm,hns_top1_nuclear_share,hns_top4_nuclear_share,hns_top1_energy_share,hns_top4_energy_share,hns_effective_rank,hns_condition_number,hns_s1,hns_s1_share,hns_s2,hns_s2_share,hns_s3,hns_s3_share,hns_s4,hns_s4_share,hns_s5,hns_s5_share,hns_s6,hns_s6_share,hns_s7,hns_s7_share,hns_s8,hns_s8_share,hns_s9,hns_s9_share,hns_s10,hns_s10_share,hns_s11,hns_s11_share,hns_s12,hns_s12_share,hns_s13,hns_s13_share,hns_s14,hns_s14_share,hns_s15,hns_s15_share,hns_s16,hns_s16_share
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.1.self_attn.v_proj,1,v_proj,8.80542426621349e-07,0.0,0.0,1.0306281447410583,0.3417231792042676,0.2265373700680542,0.5465958991204188,0.4668042793693033,0.8314083022154963,12.107478960798753,9.23753929568774,0.23347578942775726,0.22653736174106598,0.17475837469100952,0.16956490278244019,0.07949880510568619,0.07713626325130463,0.075604148209095,0.07335734367370605,0.06140154227614403,0.059576813131570816,0.052437495440244675,0.050879158079624176,0.05159434303641319,0.05006106197834015,0.04610971733927727,0.04473942890763283,0.03983105346560478,0.038647353649139404,0.038047756999731064,0.036917053163051605,0.03611825779080391,0.035044897347688675,0.030615009367465973,0.029705192893743515,0.03052329085767269,0.02961619943380356,0.028605516999959946,0.02775541879236698,0.026732370257377625,0.025937937200069427,0.025274673476815224,0.02452355995774269,1.0306285321712494,0.2576849465065539,0.06012947284517116,0.2494514078142325,0.05783636880827227,0.2489666575408443,15.998264496733164,0.9864136125964904,0.06197115033864975,0.060129471123218536,0.06443829834461212,0.06252329796552658,0.06558529287576675,0.06363620609045029,0.06509699672460556,0.0631624236702919,0.06400801986455917,0.06210580840706825,0.06413556635379791,0.06222956255078316,0.06428235024213791,0.06237198784947395,0.06443842500448227,0.06252342462539673,0.06537490338087082,0.06343206763267517,0.0655970349907875,0.06364759802818298,0.06551031023263931,0.06356345117092133,0.06442839652299881,0.06251369416713715,0.0644303485751152,0.06251558661460876,0.06453966349363327,0.06262165307998657,0.06396706402301788,0.06206607073545456,0.06282471120357513,0.060957666486501694
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.10.mlp.down_proj,10,down_proj,8.547185014564098e-07,0.0,0.0,3.145852603018284,0.9246057418290494,0.17206308301911358,0.48310259289061136,0.34271962089789115,0.7192297761902623,13.595580229653697,6.653001330049785,0.5412850975990295,0.17206308245658875,0.36765530705451965,0.11686984449625015,0.3140862286090851,0.09984137117862701,0.29674291610717773,0.09432829916477203,0.22546696662902832,0.07167118042707443,0.18700121343135834,0.05944373086094856,0.1644604206085205,0.052278488874435425,0.15091246366500854,0.04797188192605972,0.14524012804031372,0.04616876691579819,0.1393347978591919,0.04429158568382263,0.11965703219175339,0.03803643956780434,0.11676055192947388,0.037115711718797684,0.10783129185438156,0.034277286380529404,0.09657569974660873,0.03069937229156494,0.09148295223712921,0.029080495238304138,0.08135953545570374,0.025862475857138634,3.14585317671299,0.7865476507989115,0.06272084891434314,0.24558220462150532,0.06292897787739617,0.24123818777253933,15.99827759742218,0.9997066101429388,0.19731058180332184,0.06272085011005402,0.1932535618543625,0.06143121048808098,0.19218352437019348,0.061091069132089615,0.1898178905248642,0.06033908203244209,0.20036999881267548,0.06369337439537048,0.19734293222427368,0.06273113191127777,0.1956963986158371,0.06220773607492447,0.19489873945713043,0.06195417791604996,0.19572263956069946,0.062216076999902725,0.1968946009874344,0.06258861720561981,0.19747477769851685,0.06277304887771606,0.19793860614299774,0.06292048841714859,0.20017823576927185,0.06363242119550705,0.2003992348909378,0.06370266526937485,0.1990029662847519,0.0632588267326355,0.19736848771572113,0.06273926049470901
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.10.mlp.gate_proj,10,gate_proj,9.525085854219661e-07,0.0,0.0,5.401540234684944,1.463449997506601,0.13266284023661162,0.396758085421151,0.23976072125884917,0.5617087721132189,14.782900777936732,4.067057530850666,0.7165836691856384,0.132662832736969,0.5523907542228699,0.10226541757583618,0.47115424275398254,0.08722590655088425,0.4029760956764221,0.07460392266511917,0.390970379114151,0.07238127291202545,0.3813053369522095,0.07059196382761002,0.33993491530418396,0.06293296068906784,0.3052830994129181,0.05651778727769852,0.27726900577545166,0.051331471651792526,0.2615101635456085,0.04841399937868118,0.25025221705436707,0.046329788863658905,0.23919177055358887,0.04428214207291603,0.22982139885425568,0.04254738241434097,0.20514722168445587,0.03797939419746399,0.20155780017375946,0.037314873188734055,0.17619216442108154,0.032618872821331024,5.401539742946625,1.3504816168468665,0.06282230920720072,0.24782195813660535,0.06313723957291223,0.24569218270897905,15.998849307251385,0.9915924753255062,0.33933719992637634,0.06282231211662292,0.334107369184494,0.06185409799218178,0.3259999454021454,0.060353152453899384,0.33917564153671265,0.06279239803552628,0.3387475609779358,0.0627131462097168,0.3394380509853363,0.06284097582101822,0.34479832649230957,0.0638333410024643,0.3389381468296051,0.06274843215942383,0.33902519941329956,0.06276454776525497,0.33624520897865295,0.06224988028407097,0.3345521092414856,0.06193643435835838,0.3346066474914551,0.061946529895067215,0.3360646963119507,0.06221646070480347,0.33925196528434753,0.06280653178691864,0.33903729915618896,0.06276679039001465,0.3422143757343292,0.0633549690246582
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.10.mlp.up_proj,10,up_proj,6.870797360405257e-07,0.0,0.0,4.8654200583696365,1.294305408861956,0.1295330728720897,0.3776800575357513,0.2370983255489208,0.5280447644482773,15.084816727605537,3.320142894027171,0.6302328109741211,0.1295330822467804,0.42447957396507263,0.0872441828250885,0.4112236201763153,0.0845196545124054,0.37163612246513367,0.07638315856456757,0.34821373224258423,0.07156910002231598,0.31470227241516113,0.06468141824007034,0.28147387504577637,0.057851918041706085,0.2773435413837433,0.05700300261378288,0.2678462862968445,0.055051010102033615,0.26019781827926636,0.05347900465130806,0.23971424996852875,0.04926897585391998,0.23837365210056305,0.048993438482284546,0.21804466843605042,0.04481517896056175,0.19849301874637604,0.04079668968915939,0.19362382590770721,0.03979591280221939,0.18982098996639252,0.0390143096446991,4.865422338247299,1.2164665142011075,0.06286501345248262,0.2464948176054975,0.06322062690079684,0.24307883774529082,15.998530984371431,1.0008368976898914,0.3058648407459259,0.0628650113940239,0.2947778105735779,0.06058627367019653,0.29374274611473083,0.06037353724241257,0.30491599440574646,0.06266999989748001,0.305390328168869,0.06276749074459076,0.3102729320526123,0.06377101689577103,0.3074345290660858,0.06318763643503189,0.3065667450428009,0.06300927698612213,0.3054223358631134,0.06277406215667725,0.30553093552589417,0.06279638409614563,0.30483880639076233,0.06265413016080856,0.30458804965019226,0.06260259449481964,0.30141592025756836,0.061950620263814926,0.30401596426963806,0.06248501315712929,0.3050353229045868,0.06269451975822449,0.3056090772151947,0.0628124475479126
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.10.self_attn.k_proj,10,k_proj,9.36557512050303e-07,0.0,0.0,1.2354573123157024,0.349908811283281,0.165648285461307,0.43541262160564465,0.34207364931663164,0.6504686014875352,14.231620109726746,5.010032981810073,0.2046513855457306,0.16564826667308807,0.13213585317134857,0.1069529801607132,0.10644111782312393,0.0861552283167839,0.09470535069704056,0.07665610313415527,0.08593620359897614,0.06955821067094803,0.07759712636470795,0.06280841678380966,0.07000613957643509,0.05666414648294449,0.06573517620563507,0.0532071553170681,0.06001875177025795,0.04858018457889557,0.05790236219763756,0.046867143362760544,0.05199269577860832,0.04208376258611679,0.051273539662361145,0.041501663625240326,0.04944485425949097,0.04002149775624275,0.044399064034223557,0.03593735024333,0.042369380593299866,0.0342944897711277,0.04084831103682518,0.033063311129808426,1.2354575917124748,0.30888236940086233,0.06254859213235947,0.2476416233473353,0.06258993816069157,0.24530890871888286,15.999066578865891,0.9858051949150537,0.07727613300085068,0.06254858523607254,0.07620752602815628,0.061683639883995056,0.07518002390861511,0.06085196137428284,0.07728704065084457,0.0625574141740799,0.07838012278079987,0.0634421780705452,0.07810790836811066,0.06322184205055237,0.07732363790273666,0.06258703768253326,0.07726967334747314,0.0625433623790741,0.07632604986429214,0.061779577285051346,0.07627609372138977,0.06173913925886154,0.07723858207464218,0.06251819431781769,0.0773310735821724,0.06259305775165558,0.07739686220884323,0.0626463070511818,0.07747744023799896,0.06271152943372726,0.0779905766248703,0.06312686949968338,0.07838884741067886,0.06344924122095108
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.10.self_attn.o_proj,10,o_proj,9.485804252955563e-07,0.0,0.0,2.3628471344709396,0.6405923792659579,0.13862443747866965,0.3984383682691261,0.2614491952217054,0.5703838538339158,14.80923841832439,3.740626671677676,0.3275483548641205,0.13862444460391998,0.2243165373802185,0.0949348509311676,0.21164748072624207,0.08957307785749435,0.1779365837574005,0.0753060057759285,0.1699386090040207,0.07192111760377884,0.15819258987903595,0.0669499933719635,0.146345853805542,0.061936236917972565,0.12588365375995636,0.05327625945210457,0.12120223790407181,0.051294997334480286,0.1152539774775505,0.048777587711811066,0.10432414710521698,0.04415188357234001,0.10197056829929352,0.04315580427646637,0.10111450403928757,0.042793501168489456,0.0966307744383812,0.04089590534567833,0.0929761603474617,0.039349205791950226,0.0875651016831398,0.03705914691090584,2.3628480285406113,0.5907504407895453,0.06272613044165197,0.247713374435393,0.06294488797607657,0.24546766108092044,15.998955892579154,0.9996006164215191,0.14821231365203857,0.06272613257169724,0.14537009596824646,0.06152325123548508,0.14329193532466888,0.06064373627305031,0.14843471348285675,0.06282025575637817,0.14822006225585938,0.06272941082715988,0.15016724169254303,0.06355348974466324,0.15058566629886627,0.06373057514429092,0.1484130471944809,0.06281108409166336,0.14829294383525848,0.06276025623083115,0.14725282788276672,0.062320057302713394,0.14641410112380981,0.06196509301662445,0.14675064384937286,0.062107525765895844,0.14691080152988434,0.06217530742287636,0.14787031710147858,0.0625813901424408,0.1483897864818573,0.06280124187469482,0.14827153086662292,0.06275118887424469
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.10.self_attn.q_proj,10,q_proj,8.135517484602745e-07,0.0,0.0,2.556835524737835,0.7134404837057565,0.1516729122837599,0.42340439391943974,0.29546506346802953,0.6188066657632267,14.374152349694667,4.918344234797709,0.38780269026756287,0.15167289972305298,0.280104398727417,0.10955119132995605,0.21589668095111847,0.08443901687860489,0.1987716257572174,0.07774125784635544,0.18703654408454895,0.07315157353878021,0.16132761538028717,0.06309659034013748,0.14909254014492035,0.058311350643634796,0.14127735793590546,0.05525476858019829,0.13958480954170227,0.0545927956700325,0.13061831891536713,0.051085926592350006,0.11460573226213455,0.04482327029109001,0.1090913936495781,0.042666565626859665,0.09061232209205627,0.03543924540281296,0.08667224645614624,0.0338982455432415,0.08549302816390991,0.03343704342842102,0.0788482204079628,0.03083820454776287,2.5568369030952454,0.6392458451139938,0.06255858709564545,0.24748399669391086,0.0626100552321922,0.24499872142188103,15.999081428096686,0.9830760996707023,0.1599521040916443,0.06255859136581421,0.1569107174873352,0.06136907637119293,0.15585565567016602,0.0609564334154129,0.16005773842334747,0.06259990483522415,0.1599750965833664,0.0625675842165947,0.16211746633052826,0.06340547651052475,0.15989211201667786,0.0625351220369339,0.15997594594955444,0.06256791204214096,0.16004405915737152,0.06259455531835556,0.1592223346233368,0.06227317079901695,0.15806593000888824,0.06182089075446129,0.15913820266723633,0.06224026530981064,0.1601984202861786,0.06265492737293243,0.1611955165863037,0.06304489821195602,0.16152988374233246,0.06317567080259323,0.16270571947097778,0.06363555043935776
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.10.self_attn.v_proj,10,v_proj,9.151235082482649e-07,0.0,0.0,1.106680154800415,0.3136304375424192,0.14634357967776399,0.44797111134521805,0.2666583481437797,0.6562187270666759,14.101517870701043,5.124887230834901,0.16195553541183472,0.14634357392787933,0.13655059039592743,0.12338758260011673,0.10906718671321869,0.09855348616838455,0.08818742632865906,0.07968646287918091,0.0844450369477272,0.07630482316017151,0.07335719466209412,0.06628581136465073,0.06045713648200035,0.05462927743792534,0.056280914694070816,0.05085562914609909,0.05324486643075943,0.04811224341392517,0.0475328229367733,0.0429508239030838,0.04643954709172249,0.04196293652057648,0.042365457862615585,0.038281574845314026,0.041281234472990036,0.037301864475011826,0.03750951215624809,0.03389372304081917,0.03640391677618027,0.03289470449090004,0.03160177543759346,0.028555473312735558,1.106680043041706,0.27669465209668387,0.06258112464943787,0.2467919562251006,0.06265119417004257,0.2436467605692696,15.99856797846519,0.9888061487624545,0.06925728172063828,0.0625811219215393,0.06664998829364777,0.060225166380405426,0.06784561276435852,0.061305537819862366,0.06936684995889664,0.06268013268709183,0.0692615807056427,0.0625850111246109,0.07051847875118256,0.06372074782848358,0.06937377899885178,0.06268639117479324,0.06879143416881561,0.0621601827442646,0.06837434321641922,0.06178329885005951,0.06906507164239883,0.062407445162534714,0.06925474107265472,0.06257882714271545,0.06927001476287842,0.06259263306856155,0.06926639378070831,0.0625893622636795,0.07003514468669891,0.0632840022444725,0.07030801475048065,0.0635305717587471,0.07004131376743317,0.0632895827293396
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.11.mlp.down_proj,11,down_proj,8.991512742468937e-07,0.0,0.0,3.048058308660984,0.9473239930910005,0.20135546103336438,0.5212030117731026,0.4197360711494475,0.7819834888457641,12.845662885579355,8.72821393185643,0.6137431859970093,0.2013554573059082,0.39399412274360657,0.12926068902015686,0.3141639530658722,0.10307019203901291,0.2667559087276459,0.0875166729092598,0.1978565752506256,0.0649123340845108,0.1796931028366089,0.05895330384373665,0.15375132858753204,0.05044238641858101,0.1388934999704361,0.04556786268949509,0.13127590715885162,0.04306869953870773,0.12198304384946823,0.040019918233156204,0.11768921464681625,0.03861120715737343,0.09296039491891861,0.030498234555125237,0.09019918739795685,0.029592342674732208,0.08576338738203049,0.028137056156992912,0.07901833951473236,0.025924157351255417,0.07031715661287308,0.023069491609930992,3.0480591654777527,0.7620758890965897,0.06212412574951435,0.24669680716748366,0.06174061098125178,0.24345038119927684,15.998710485958098,1.0126138449409074,0.18935801088809967,0.06212412565946579,0.18536478281021118,0.060814034193754196,0.18539057672023773,0.0608224980533123,0.19183309376239777,0.06293614208698273,0.19166919589042664,0.06288237124681473,0.191719189286232,0.06289877742528915,0.18930277228355408,0.06210600212216377,0.19169442355632782,0.06289064884185791,0.1917545348405838,0.06291037052869797,0.19179324805736542,0.06292307376861572,0.19259050488471985,0.06318463385105133,0.19297343492507935,0.06331026554107666,0.19219841063022614,0.06305599957704544,0.19155056774616241,0.062843456864357,0.1918671876192093,0.0629473328590393,0.18699923157691956,0.0613502636551857
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.11.mlp.gate_proj,11,gate_proj,7.692859203765173e-07,0.0,0.0,5.571197479963303,1.5936895378709242,0.15230053871177765,0.4483580730113043,0.28346049536694523,0.672489755261942,14.057583103122463,4.869429893630713,0.8484963774681091,0.15230053663253784,0.78043532371521,0.1400839388370514,0.4614037871360779,0.08281949907541275,0.40755587816238403,0.07315409183502197,0.3713618218898773,0.06665745377540588,0.3470844626426697,0.06229979544878006,0.3155869245529175,0.056646157056093216,0.2943668067455292,0.05283726006746292,0.26381075382232666,0.047352612018585205,0.24490046501159668,0.04395831748843193,0.23242396116256714,0.041718851774930954,0.22970592975616455,0.041230980306863785,0.21769876778125763,0.039075758308172226,0.19743214547634125,0.03543800860643387,0.18468444049358368,0.03314986452460289,0.17424963414669037,0.031276874244213104,5.57119619846344,1.3928445220892958,0.06232354474302444,0.24940985348729242,0.0621435298461853,0.2488077232764744,15.99947810735494,0.9824954512611999,0.3472166955471039,0.062323540449142456,0.34765076637268066,0.06240145489573479,0.34566956758499146,0.06204583868384361,0.34897419810295105,0.06263900548219681,0.3533100187778473,0.06341726332902908,0.3494885563850403,0.06273132562637329,0.3474685847759247,0.06236875429749489,0.3463006317615509,0.062159113585948944,0.3425888419151306,0.06149286404252052,0.34539756178855896,0.06199701502919197,0.34743446111679077,0.06236262992024422,0.34760305285453796,0.06239289045333862,0.3472334146499634,0.062326543033123016,0.34908348321914673,0.06265862286090851,0.35237351059913635,0.06324916332960129,0.35340285301208496,0.0634339228272438
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.11.mlp.up_proj,11,up_proj,7.622648195703869e-07,0.0,0.0,4.788095533847809,1.3090721147131896,0.1566574875104432,0.3902284852656909,0.32832260463706836,0.5729652739668627,14.78805695901604,4.127996898205898,0.750091016292572,0.15665748715400696,0.4047730267047882,0.08453737944364548,0.3766957223415375,0.07867339253425598,0.3368915021419525,0.0703602284193039,0.32957515120506287,0.06883220374584198,0.2976242005825043,0.06215920299291611,0.28017887473106384,0.058515723794698715,0.2643727660179138,0.05521459877490997,0.2519603371620178,0.052622247487306595,0.24523325264453888,0.05121728405356407,0.23413538932800293,0.04889948293566704,0.22187916934490204,0.04633975401520729,0.2167644500732422,0.04527153819799423,0.2021954357624054,0.042228780686855316,0.19401700794696808,0.04052070528268814,0.1817082315683365,0.037950001657009125,4.788095861673355,1.1970916702659988,0.06269238661823591,0.24867993386631077,0.0628782523260401,0.24739566758842874,15.999090837800876,0.9995426165015511,0.3001771569252014,0.06269238889217377,0.2899489104747772,0.060556210577487946,0.2993414103984833,0.06251784414052963,0.3012358844280243,0.06291350722312927,0.3027054965496063,0.06322044134140015,0.3046138286590576,0.06361899524927139,0.3010760247707367,0.06288012117147446,0.30006104707717896,0.06266814470291138,0.300462543964386,0.06275199353694916,0.29988184571266174,0.06263071298599243,0.29779377579689026,0.062194619327783585,0.29612603783607483,0.061846308410167694,0.2961117625236511,0.061843328177928925,0.2983149588108063,0.06230346858501434,0.2999306619167328,0.06264091283082962,0.3003145158290863,0.06272108107805252
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.11.self_attn.k_proj,11,k_proj,8.752743383761501e-07,0.0,0.0,1.2969696521759033,0.3973138171187841,0.19061234750366965,0.49367905985144905,0.38716345006085506,0.7537041795017883,13.143123155112756,6.758301840272873,0.24721843004226685,0.19061234593391418,0.19597646594047546,0.15110336244106293,0.10255272686481476,0.0790710300207138,0.09453913569450378,0.07289232313632965,0.08925671875476837,0.06881943345069885,0.07426281273365021,0.057258713990449905,0.06652360409498215,0.0512915663421154,0.06314114481210709,0.04868359491229057,0.06052068620920181,0.04666314646601677,0.05343977361917496,0.041203565895557404,0.046553295105695724,0.03589389845728874,0.045828234404325485,0.03533485531806946,0.043036773800849915,0.03318256139755249,0.040080826729536057,0.030903441831469536,0.03745906054973602,0.028881987556815147,0.03657996281981468,0.0282041784375906,1.2969701364636421,0.32425626585332235,0.0623159654883688,0.2504042463887333,0.062127210564471305,0.25079961239189147,15.999322184535494,1.0011462515451786,0.0808219462633133,0.06231596693396568,0.0808197632431984,0.06231428310275078,0.08097907900810242,0.06243712082505226,0.0821460410952568,0.06333687901496887,0.08177024871110916,0.0630471333861351,0.08064031600952148,0.062175922095775604,0.07963395118713379,0.06139998883008957,0.07991839945316315,0.06161930784583092,0.08040420711040497,0.061993878334760666,0.0806921124458313,0.062215860933065414,0.08181922882795334,0.06308490037918091,0.08196236938238144,0.06319526582956314,0.08214761316776276,0.06333809345960617,0.08161155879497528,0.06292477995157242,0.08087389171123505,0.06235601752996445,0.0807294100522995,0.06224461644887924
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.11.self_attn.o_proj,11,o_proj,8.254273009826483e-07,0.0006138584334772593,0.0,2.3266161531209946,0.639154420576096,0.1350465070747969,0.422905231418339,0.24165990232411005,0.6116696768548949,14.577611098095092,3.890355208945842,0.31420138478279114,0.13504649698734283,0.2541009187698364,0.10921479761600494,0.2181120663881302,0.09374646842479706,0.19752377271652222,0.08489744365215302,0.17235258221626282,0.07407864183187485,0.1457427740097046,0.06264151632785797,0.1389101892709732,0.05970481410622597,0.11678916215896606,0.05019700154662132,0.11183351278305054,0.04806702211499214,0.10615681856870651,0.04562712833285332,0.10324656963348389,0.044376276433467865,0.09955098479986191,0.042787883430719376,0.09576389193534851,0.041160158812999725,0.08625485002994537,0.03707308694720268,0.08531248569488525,0.03666805103421211,0.08076418936252594,0.034713152796030045,2.3266160786151886,0.5816966596054635,0.06299044806686598,0.2467054065145869,0.06347543789387626,0.24346074085717212,15.998824388291592,0.9985400262267333,0.1465545892715454,0.0629904493689537,0.14331229031085968,0.06159688159823418,0.1426822543144226,0.06132608652114868,0.14143963158130646,0.060791995376348495,0.14631685614585876,0.06288827210664749,0.14862987399101257,0.06388242542743683,0.147267684340477,0.06329694390296936,0.14574342966079712,0.06264180690050125,0.14479319751262665,0.06223338842391968,0.1444084793329239,0.06206803023815155,0.144648939371109,0.06217138469219208,0.14531442523002625,0.06245741620659828,0.14611074328422546,0.06279967725276947,0.14632458984851837,0.06289159506559372,0.14630022644996643,0.06288111954927444,0.14676886796951294,0.06308254599571228
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.11.self_attn.q_proj,11,q_proj,8.027116526343484e-07,0.0,0.0,2.575076922774315,0.6986998629478609,0.13647115061946444,0.39990704383582926,0.25297686361476646,0.5676470260400717,14.768984557109174,4.082294504130261,0.3514237105846405,0.13647113740444183,0.23691105842590332,0.0920015424489975,0.22559264302253723,0.08760616928339005,0.21586398780345917,0.0838281661272049,0.20046046376228333,0.07784639298915863,0.1612556129693985,0.06262166798114777,0.15648514032363892,0.060769110918045044,0.15023891627788544,0.05834346264600754,0.135400652885437,0.05258120596408844,0.12217434495687485,0.04744492843747139,0.11788460612297058,0.04577906057238579,0.1116383746266365,0.04335341230034828,0.106894351541996,0.04151112586259842,0.09978749603033066,0.0387512668967247,0.09698071330785751,0.03766128420829773,0.08608485013246536,0.033430010080337524,2.5750777274370193,0.643843273309775,0.06290032967375526,0.24536138683808645,0.06328870409206874,0.2408093770243421,15.998157773823309,0.9941696169793134,0.161973237991333,0.06290033459663391,0.15757346153259277,0.06119173392653465,0.15579944849014282,0.06050281971693039,0.15647849440574646,0.060766518115997314,0.1616285890340805,0.06276649236679077,0.16464848816394806,0.06393923610448837,0.16392415761947632,0.06365794688463211,0.16257216036319733,0.06313291937112808,0.16212330758571625,0.06295861303806305,0.16016057133674622,0.062196407467126846,0.15974697470664978,0.06203579157590866,0.16019858419895172,0.06221117079257965,0.1611766368150711,0.06259098649024963,0.16212280094623566,0.06295841187238693,0.16202767193317413,0.06292147189378738,0.16292314231395721,0.0632692202925682
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.11.self_attn.v_proj,11,v_proj,7.789216149238683e-07,0.0,0.0,1.1033575423061848,0.31686324846044217,0.1675665211815162,0.4525938787586756,0.340457811068113,0.67022412644716,13.952719329307106,6.340468109667962,0.18488578498363495,0.16756652295589447,0.11267793923616409,0.10212277621030807,0.10588046163320541,0.0959620550274849,0.09592868387699127,0.08694251626729965,0.07856161147356033,0.07120231539011002,0.0726207047700882,0.0658179223537445,0.06345128268003464,0.05750745162367821,0.059450261294841766,0.05388122797012329,0.054264478385448456,0.04918122664093971,0.0489768348634243,0.04438890516757965,0.047673892229795456,0.04320801794528961,0.04007197543978691,0.03631821274757385,0.03866059333086014,0.03503904491662979,0.03780290484428406,0.03426169976592064,0.03329049050807953,0.030171988531947136,0.02915964275598526,0.02642809972167015,1.1033573672175407,0.2758641010934361,0.06259483119194469,0.24587502019631707,0.06267855373505746,0.24180770305075933,15.998559608757319,0.9996316223326588,0.06906446814537048,0.06259483098983765,0.06791342049837112,0.06155161187052727,0.06696784496307373,0.0606946125626564,0.06734228134155273,0.06103397533297539,0.06991909444332123,0.06336940079927444,0.07019880414009094,0.06362291425466537,0.06910049915313721,0.06262748688459396,0.06904537230730057,0.06257753074169159,0.06820445507764816,0.06181538477540016,0.06866557896137238,0.06223331019282341,0.06892808526754379,0.06247122585773468,0.06926725059747696,0.06277862191200256,0.06961802393198013,0.0630965381860733,0.06985387951135635,0.06331029534339905,0.07017838954925537,0.06360440701246262,0.06908991932868958,0.06261789798736572
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.12.mlp.down_proj,12,down_proj,8.143197001154447e-07,0.0,0.0,2.9915658608078957,0.9069293440076657,0.19104068516954648,0.49112419284549164,0.3971018984711262,0.7369930786607386,13.18906397638183,7.966551378401345,0.5715107917785645,0.19104067981243134,0.3765692412853241,0.12587696313858032,0.29191482067108154,0.09757927060127258,0.22923551499843597,0.07662726193666458,0.20879879593849182,0.06979581713676453,0.19270358979701996,0.06441562622785568,0.16533875465393066,0.055268295109272,0.15581338107585907,0.05208422243595123,0.1441909521818161,0.04819915443658829,0.1201595813035965,0.040166113525629044,0.11046086251735687,0.0369240939617157,0.09832976758480072,0.032868996262550354,0.0906364768743515,0.030297335237264633,0.08688978105783463,0.02904491499066353,0.07727475464344025,0.025830870494246483,0.07173879444599152,0.02398034930229187,2.99156853556633,0.747975232445307,0.0626379957127679,0.24664228965932516,0.06276234824331957,0.2433741823133156,15.998212651149853,1.0048752453404688,0.18738585710525513,0.06263799220323563,0.18135151267051697,0.060620877891778946,0.1802593171596527,0.06025578826665878,0.18885062634944916,0.06312762945890427,0.19051684439182281,0.06368459761142731,0.18779003620147705,0.06277310103178024,0.18653029203414917,0.062352001667022705,0.18505163490772247,0.06185772642493248,0.18552376329898834,0.06201554834842682,0.18731562793254852,0.06261452287435532,0.18889610469341278,0.06314282864332199,0.19071391224861145,0.06375047564506531,0.18921242654323578,0.06324856728315353,0.18809247016906738,0.0628741979598999,0.18760137259960175,0.06271003931760788,0.18647673726081848,0.062334101647138596
Llama-3.1-8B-Instruct,metamath,base_model.model.model.layers.12.mlp.gate_proj,12,gate_proj,8.502266404859711e-07,0.00036871737524975045,0.0,5.607670679688454,1.5663041047634305,0.1609542366942241,0.4187747970395404,0.33206083489226734,0.6190112464688798,14.428407892530162,4.788681538291501,0.9025783538818359,0.16095423698425293,0.542423665523529,0.0967288687825203,0.4811248481273651,0.08579763025045395,0.4222242832183838,0.07529405504465103,0.3966774046421051,0.07073835283517838,0.3649445176124573,0.06507951766252518,0.33163392543792725,0.05913933739066124,0.29781755805015564,0.05310896039009094,0.29292669892311096,0.052236784249544144,0.27035242319107056,0.04821117967367172,0.24600523710250854,0.04386941343545914,0.24279260635375977,0.04329651594161987,0.2192021757364273,0.03908970206975937,0.2113410085439682,0.037687841802835464,0.19714437425136566,0.03515619784593582,0.18848159909248352,0.03361138701438904,5.607670724391937,1.40201004504766,0.06266325342720525,0.24728188507738902,0.06281865551957312,0.24460817148511468,15.998942207074121,0.9903099453496103,0.3513948917388916,0.0626632496714592,0.34374257922172546,0.061298638582229614,0.3402910828590393,0.06068314239382744,0.35124683380126953,0.0626368522644043,0.35393446683883667,0.06311612576246262,0.35754936933517456,0.06376076489686966,0.3519350588321686,0.06275957822799683,0.3515925109386444,0.06269849091768265,0.3510427176952362,0.06260044872760773,0.34710174798965454,0.06189766898751259,0.34842440485954285,0.062133535742759705,0.3490915894508362,0.06225251033902168,0.3517172932624817,0.06272074580192566,0.35126784443855286,0.06264059990644455,0.352505087852478,0.06286123394966125,0.3548332452774048,0.06327640265226364
