task	module	layer	module_type	samples	baseline_nll	edited_nll	utility	utility_ci_low	utility_ci_high	fraction_examples_benefit
qwen_commonsense	layers.30.mlp.down_proj	30	down_proj	64	5.953032109886408	5.931846313178539	0.021185796707868576	0.011518281046301126	0.031327445339411494	0.6875
qwen_commonsense	layers.30.mlp.gate_proj	30	gate_proj	64	5.953032109886408	5.957973774522543	-0.004941664636135101	-0.010803366266191005	0.0007368633523583408	0.4375
qwen_commonsense	layers.30.mlp.up_proj	30	up_proj	64	5.953032109886408	5.94690664857626	0.006125461310148239	-0.0016366276890039445	0.013898607064038514	0.578125
qwen_commonsense	layers.30.self_attn.k_proj	30	k_proj	64	5.953032109886408	5.949523977935314	0.0035081319510936737	-0.0038491278886795045	0.010988104622811076	0.578125
qwen_commonsense	layers.30.self_attn.o_proj	30	o_proj	64	5.953032109886408	5.9569068886339664	-0.0038747787475585938	-0.010847775079309941	0.0030646663159131942	0.484375
qwen_commonsense	layers.30.self_attn.q_proj	30	q_proj	64	5.953032109886408	5.874301694333553	0.07873041555285454	0.0676098951138556	0.0897202268242836	0.96875
qwen_commonsense	layers.30.self_attn.v_proj	30	v_proj	64	5.953032109886408	5.952005948871374	0.001026161015033722	-0.007346785813570023	0.009394597634673112	0.515625
qwen_commonsense	layers.31.mlp.down_proj	31	down_proj	64	5.953032109886408	5.943554203957319	0.009477905929088593	0.0016482317820191385	0.01745891794562339	0.625
qwen_commonsense	layers.31.mlp.gate_proj	31	gate_proj	64	5.953032109886408	5.958076439797878	-0.005044329911470413	-0.01090473160147667	0.0005913102068006912	0.4375
qwen_commonsense	layers.31.mlp.up_proj	31	up_proj	64	5.953032109886408	5.961401183158159	-0.008369073271751404	-0.013903705775737763	-0.0028189191594719895	0.390625
qwen_commonsense	layers.31.self_attn.k_proj	31	k_proj	64	5.953032109886408	5.958772789686918	-0.0057406798005104065	-0.014608063735067844	0.0027579100802540674	0.4375
qwen_commonsense	layers.31.self_attn.o_proj	31	o_proj	64	5.953032109886408	5.884733390063047	0.06829871982336044	0.056921524554491044	0.07999319769442081	0.9375
qwen_commonsense	layers.31.self_attn.q_proj	31	q_proj	64	5.953032109886408	5.829158201813698	0.12387390807271004	0.10176106309518218	0.14667373029515143	0.90625
qwen_commonsense	layers.31.self_attn.v_proj	31	v_proj	64	5.953032109886408	5.963025268167257	-0.009993158280849457	-0.018799255415797234	-0.0011303635314106949	0.4375
qwen_commonsense	layers.32.mlp.down_proj	32	down_proj	64	5.953032109886408	5.935760959982872	0.017271149903535843	0.010353844705969095	0.024334403220564123	0.6875
qwen_commonsense	layers.32.mlp.gate_proj	32	gate_proj	64	5.953032109886408	5.945521801710129	0.007510308176279068	0.0007360490038990979	0.014390526246279471	0.65625
qwen_commonsense	layers.32.mlp.up_proj	32	up_proj	64	5.953032109886408	5.947762493044138	0.0052696168422698975	-0.0012339713051915167	0.011658314801752565	0.65625
qwen_commonsense	layers.32.self_attn.k_proj	32	k_proj	64	5.953032109886408	5.972166910767555	-0.019134800881147385	-0.030602834187448025	-0.008017724286764864	0.296875
qwen_commonsense	layers.32.self_attn.o_proj	32	o_proj	64	5.953032109886408	5.959203444421291	-0.006171334534883499	-0.012963223736733198	0.0007396576926112172	0.4375
qwen_commonsense	layers.32.self_attn.q_proj	32	q_proj	64	5.953032109886408	5.966955628246069	-0.013923518359661102	-0.02577476520091295	-0.002410709299147129	0.4375
qwen_commonsense	layers.32.self_attn.v_proj	32	v_proj	64	5.953032109886408	5.963937785476446	-0.0109056755900383	-0.017611698433756828	-0.004529326781630518	0.453125
qwen_commonsense	layers.33.mlp.down_proj	33	down_proj	64	5.953032109886408	5.917053256183863	0.035978853702545166	0.02791181840002537	0.044245266355574124	0.859375
qwen_commonsense	layers.33.mlp.gate_proj	33	gate_proj	64	5.953032109886408	5.919009126722813	0.0340229831635952	0.024129665549844505	0.04363251766189932	0.75
qwen_commonsense	layers.33.mlp.up_proj	33	up_proj	64	5.953032109886408	5.921652041375637	0.0313800685107708	0.023260776046663524	0.0395529881119728	0.828125
qwen_commonsense	layers.33.self_attn.k_proj	33	k_proj	64	5.953032109886408	5.922975547611713	0.030056562274694443	0.011476293671876192	0.04899536166340112	0.625
qwen_commonsense	layers.33.self_attn.o_proj	33	o_proj	64	5.953032109886408	5.949516758322716	0.003515351563692093	-0.005924762319773435	0.012942592613399022	0.5
qwen_commonsense	layers.33.self_attn.q_proj	33	q_proj	64	5.953032109886408	5.949600353837013	0.0034317560493946075	-0.00608769729733467	0.013065130729228257	0.515625
qwen_commonsense	layers.33.self_attn.v_proj	33	v_proj	64	5.953032109886408	5.9634773172438145	-0.010445207357406616	-0.017809613980352877	-0.0030299570411443733	0.421875
qwen_commonsense	layers.34.mlp.down_proj	34	down_proj	64	5.953032109886408	5.939479220658541	0.013552889227867126	0.006408737599849701	0.020954730175435542	0.65625
qwen_commonsense	layers.34.mlp.gate_proj	34	gate_proj	64	5.953032109886408	5.934544339776039	0.01848777011036873	0.00847315564751625	0.028122476208955048	0.71875
qwen_commonsense	layers.34.mlp.up_proj	34	up_proj	64	5.953032109886408	5.914281383156776	0.038750726729631424	0.03042167956009507	0.047507952433079474	0.890625
qwen_commonsense	layers.34.self_attn.k_proj	34	k_proj	64	5.953032109886408	5.961539141833782	-0.008507031947374344	-0.01895337626338005	0.0016621823422610508	0.359375
qwen_commonsense	layers.34.self_attn.o_proj	34	o_proj	64	5.953032109886408	5.906798653304577	0.04623345658183098	0.035145935323089364	0.057876629848033184	0.84375
qwen_commonsense	layers.34.self_attn.q_proj	34	q_proj	64	5.953032109886408	5.885578703135252	0.06745340675115585	0.03834428656846285	0.1007665071636438	0.734375
qwen_commonsense	layers.34.self_attn.v_proj	34	v_proj	64	5.953032109886408	5.947787746787071	0.005244363099336624	-0.0020334143191576004	0.012126111332327126	0.5625
qwen_commonsense	layers.35.mlp.down_proj	35	down_proj	64	5.953032109886408	5.9405249655246735	0.01250714436173439	0.008219143841415644	0.016880505159497256	0.5625
qwen_commonsense	layers.35.mlp.gate_proj	35	gate_proj	64	5.953032109886408	5.503781177103519	0.4492509327828884	0.4221180002205074	0.47236987873911856	0.984375
qwen_commonsense	layers.35.mlp.up_proj	35	up_proj	64	5.953032109886408	5.2686854265630245	0.6843466833233833	0.6365053715184331	0.7336831984110177	1.0
qwen_commonsense	layers.35.self_attn.k_proj	35	k_proj	64	5.953032109886408	6.2813603691756725	-0.3283282592892647	-0.36281625758856534	-0.29095802139490845	0.046875
qwen_commonsense	layers.35.self_attn.o_proj	35	o_proj	64	5.953032109886408	5.953198030591011	-0.0001659207046031952	-0.004212380293756724	0.0038769898004829863	0.53125
qwen_commonsense	layers.35.self_attn.q_proj	35	q_proj	64	5.953032109886408	4.940693195909262	1.0123389139771461	0.9275281629525125	1.0939130458049475	1.0
qwen_commonsense	layers.35.self_attn.v_proj	35	v_proj	64	5.953032109886408	5.940444886684418	0.012587223201990128	0.005983586888760328	0.01934130126610398	0.71875
qwen_commonsense	layers.4.mlp.down_proj	4	down_proj	64	5.953032109886408	5.957656305283308	-0.004624195396900177	-0.01677145268768072	0.007570386305451365	0.453125
qwen_commonsense	layers.4.mlp.gate_proj	4	gate_proj	64	5.953032109886408	5.960812862962484	-0.007780753076076508	-0.021955403685569762	0.006104655191302296	0.515625
qwen_commonsense	layers.4.mlp.up_proj	4	up_proj	64	5.953032109886408	5.963391479104757	-0.010359369218349457	-0.02824869230389595	0.007611609622836084	0.46875
qwen_commonsense	layers.4.self_attn.k_proj	4	k_proj	64	5.953032109886408	5.947102773934603	0.005929335951805115	-0.003889551758766174	0.016239408962428564	0.609375
qwen_commonsense	layers.4.self_attn.o_proj	4	o_proj	64	5.953032109886408	5.9543988816440105	-0.0013667717576026917	-0.013421078026294707	0.010320775583386397	0.5
qwen_commonsense	layers.4.self_attn.q_proj	4	q_proj	64	5.953032109886408	5.934309225529432	0.018722884356975555	0.006103392876684666	0.03167736586183308	0.625
qwen_commonsense	layers.4.self_attn.v_proj	4	v_proj	64	5.953032109886408	5.948540963232517	0.00449114665389061	-0.007352174259722233	0.01645569894462823	0.53125
qwen_commonsense	layers.5.mlp.down_proj	5	down_proj	64	5.953032109886408	5.948953963816166	0.004078146070241928	-0.009302270971238613	0.01729092942550778	0.578125
qwen_commonsense	layers.5.mlp.gate_proj	5	gate_proj	64	5.953032109886408	5.948975197970867	0.004056911915540695	-0.009472704492509365	0.0178826430812478	0.546875
qwen_commonsense	layers.5.mlp.up_proj	5	up_proj	64	5.953032109886408	5.954797603189945	-0.0017654933035373688	-0.015287671238183975	0.011500661075115198	0.46875
qwen_commonsense	layers.5.self_attn.k_proj	5	k_proj	64	5.953032109886408	5.965818896889687	-0.012786787003278732	-0.026190068293362855	-4.543187096715437e-05	0.40625
qwen_commonsense	layers.5.self_attn.o_proj	5	o_proj	64	5.953032109886408	5.9446366392076015	0.008395470678806305	-0.0030571294948458665	0.019585934095084655	0.578125
qwen_commonsense	layers.5.self_attn.q_proj	5	q_proj	64	5.953032109886408	5.951992407441139	0.001039702445268631	-0.011710289865732193	0.01382761262357232	0.53125
qwen_commonsense	layers.5.self_attn.v_proj	5	v_proj	64	5.953032109886408	5.950279459357262	0.0027526505291461945	-0.011018611583858728	0.016201638802886005	0.578125
qwen_commonsense	layers.6.mlp.down_proj	6	down_proj	64	5.953032109886408	5.975644651800394	-0.022612541913986206	-0.03945408836007118	-0.006161262094974525	0.3125
qwen_commonsense	layers.6.mlp.gate_proj	6	gate_proj	64	5.953032109886408	5.9483523070812225	0.004679802805185318	-0.00877842977643013	0.018148526176810252	0.546875
qwen_commonsense	layers.6.mlp.up_proj	6	up_proj	64	5.953032109886408	5.956715378910303	-0.0036832690238952637	-0.014609494619071482	0.006711919605731954	0.4375
qwen_commonsense	layers.6.self_attn.k_proj	6	k_proj	64	5.953032109886408	5.952223215252161	0.0008088946342468262	-0.008231871202588082	0.010099664516746994	0.46875
qwen_commonsense	layers.6.self_attn.o_proj	6	o_proj	64	5.953032109886408	5.928288701921701	0.02474340796470642	0.010439976491034031	0.040355161391198616	0.65625
qwen_commonsense	layers.6.self_attn.q_proj	6	q_proj	64	5.953032109886408	5.921112727373838	0.03191938251256943	0.021972902305424213	0.04230363387614488	0.765625
qwen_commonsense	layers.6.self_attn.v_proj	6	v_proj	64	5.953032109886408	5.9663169123232365	-0.013284802436828613	-0.027205268293619154	0.0005480494350194868	0.4375
qwen_commonsense	layers.7.mlp.down_proj	7	down_proj	64	5.953032109886408	5.985702492296696	-0.03267038241028786	-0.04684947412461042	-0.01916894176974895	0.3125
qwen_commonsense	layers.7.mlp.gate_proj	7	gate_proj	64	5.953032109886408	5.947911445051432	0.005120664834976196	-0.007057112641632557	0.017524724826216698	0.484375
qwen_commonsense	layers.7.mlp.up_proj	7	up_proj	64	5.953032109886408	5.931500889360905	0.02153122052550316	0.006456286553293467	0.03609909983351825	0.640625
qwen_commonsense	layers.7.self_attn.k_proj	7	k_proj	64	5.953032109886408	5.962430041283369	-0.009397931396961212	-0.019952789321541785	0.000642339512705801	0.484375
qwen_commonsense	layers.7.self_attn.o_proj	7	o_proj	64	5.953032109886408	5.947362218052149	0.005669891834259033	-0.006729421950876712	0.019090807251632213	0.515625
qwen_commonsense	layers.7.self_attn.q_proj	7	q_proj	64	5.953032109886408	5.95300068706274	3.1422823667526245e-05	-0.01266726739704609	0.01179561344906687	0.578125
qwen_commonsense	layers.7.self_attn.v_proj	7	v_proj	64	5.953032109886408	5.95835617557168	-0.005324065685272217	-0.018006905727088452	0.007282608002424237	0.5
qwen_commonsense	layers.8.mlp.down_proj	8	down_proj	64	5.953032109886408	5.945686217397451	0.007345892488956451	-0.006053913757205009	0.021076344139873977	0.546875
qwen_commonsense	layers.8.mlp.gate_proj	8	gate_proj	64	5.953032109886408	5.959411580115557	-0.006379470229148865	-0.02011391744017601	0.006109264865517608	0.453125
qwen_commonsense	layers.8.mlp.up_proj	8	up_proj	64	5.953032109886408	5.9379720985889435	0.01506001129746437	0.004679246153682471	0.025964634027332067	0.671875
qwen_commonsense	layers.8.self_attn.k_proj	8	k_proj	64	5.953032109886408	5.944594491273165	0.008437618613243103	-0.0019042009487748146	0.018707241863012296	0.578125
qwen_commonsense	layers.8.self_attn.o_proj	8	o_proj	64	5.953032109886408	5.9579939022660255	-0.004961792379617691	-0.01786277238279581	0.007324917707592242	0.5
qwen_commonsense	layers.8.self_attn.q_proj	8	q_proj	64	5.953032109886408	5.946569696068764	0.006462413817644119	-0.004875185992568731	0.018033341784030196	0.59375
qwen_commonsense	layers.8.self_attn.v_proj	8	v_proj	64	5.953032109886408	5.947334960103035	0.005697149783372879	-0.004585973918437958	0.01623056326061487	0.484375
qwen_commonsense	layers.9.mlp.down_proj	9	down_proj	64	5.953032109886408	5.937298946082592	0.01573316380381584	0.0023289653472602367	0.02936486843973396	0.578125
qwen_commonsense	layers.9.mlp.gate_proj	9	gate_proj	64	5.953032109886408	5.962332304567099	-0.009300194680690765	-0.020871083065867425	0.0022128362208604694	0.453125
qwen_commonsense	layers.9.mlp.up_proj	9	up_proj	64	5.953032109886408	5.972659420222044	-0.01962731033563614	-0.031631090492010114	-0.007392598129808903	0.296875
qwen_commonsense	layers.9.self_attn.k_proj	9	k_proj	64	5.953032109886408	5.964772906154394	-0.011740796267986298	-0.022719274461269378	-0.0005849298089742695	0.453125
qwen_commonsense	layers.9.self_attn.o_proj	9	o_proj	64	5.953032109886408	5.954818774014711	-0.0017866641283035278	-0.012567086517810822	0.00906606521457433	0.484375
qwen_commonsense	layers.9.self_attn.q_proj	9	q_proj	64	5.953032109886408	5.936379939317703	0.016652170568704605	0.004297726694494486	0.029302642494440076	0.65625
qwen_commonsense	layers.9.self_attn.v_proj	9	v_proj	64	5.953032109886408	5.951333910226822	0.0016981996595859528	-0.010287348367273807	0.013245919905602926	0.484375
