task	module	layer	module_type	samples	baseline_nll	edited_nll	utility	utility_ci_low	utility_ci_high	fraction_examples_benefit
llama_tulu	layers.3.mlp.up_proj	3	up_proj	64	0.8002676182659343	0.8002305760164745	3.70422494597733e-05	-0.0007283520884811878	0.000779279743437655	0.515625
llama_tulu	layers.3.self_attn.k_proj	3	k_proj	64	0.8002676182659343	0.7996314357733354	0.0006361824925988913	0.00011190536315552892	0.0012240622134413568	0.515625
llama_tulu	layers.3.self_attn.o_proj	3	o_proj	64	0.8002676182659343	0.8004279212327674	-0.00016030296683311462	-0.0008867832948453724	0.0005185990827158093	0.46875
llama_tulu	layers.3.self_attn.q_proj	3	q_proj	64	0.8002676182659343	0.7999441752326675	0.00032344303326681256	-0.000464764327625744	0.0010347089904826133	0.53125
llama_tulu	layers.3.self_attn.v_proj	3	v_proj	64	0.8002676182659343	0.799710447434336	0.0005571708315983415	-2.6797674945555603e-05	0.0011494638602016494	0.578125
llama_tulu	layers.30.mlp.down_proj	30	down_proj	64	0.8002676182659343	0.8003708010073751	-0.00010318274144083261	-0.0006406295113265514	0.0004280122084310275	0.46875
llama_tulu	layers.30.mlp.gate_proj	30	gate_proj	64	0.8002676182659343	0.8016799056786112	-0.0014122874126769602	-0.0023074621698469856	-0.0006069416995160287	0.328125
llama_tulu	layers.30.mlp.up_proj	30	up_proj	64	0.8002676182659343	0.8007602574652992	-0.0004926391993649304	-0.0011495534010464326	0.00012701240193564392	0.46875
llama_tulu	layers.30.self_attn.k_proj	30	k_proj	64	0.8002676182659343	0.8003757187398151	-0.00010810047388076782	-0.0006174791837111115	0.0003827193402685221	0.46875
llama_tulu	layers.30.self_attn.o_proj	30	o_proj	64	0.8002676182659343	0.8003296171082184	-6.199884228408337e-05	-0.00041765453061088915	0.00033572923275642085	0.46875
llama_tulu	layers.30.self_attn.q_proj	30	q_proj	64	0.8002676182659343	0.800401376618538	-0.00013375835260376334	-0.0007643984092283062	0.00042782057425938525	0.5625
llama_tulu	layers.30.self_attn.v_proj	30	v_proj	64	0.8002676182659343	0.8001592955552042	0.00010832271073013544	-0.00041061842639464883	0.000643870886415243	0.53125
llama_tulu	layers.31.mlp.down_proj	31	down_proj	64	0.8002676182659343	0.8001783628715202	8.925539441406727e-05	-0.0003640766255557537	0.0005902314151171593	0.484375
llama_tulu	layers.31.mlp.gate_proj	31	gate_proj	64	0.8002676182659343	0.8005815159413032	-0.00031389767536893487	-0.0013314575742697343	0.0009097033427678975	0.484375
llama_tulu	layers.31.mlp.up_proj	31	up_proj	64	0.8002676182659343	0.8006369292852469	-0.00036931101931259036	-0.0011510009644553065	0.00037014007102698077	0.515625
llama_tulu	layers.31.self_attn.k_proj	31	k_proj	64	0.8002676182659343	0.8001045018900186	0.00016311637591570616	-0.00015553974080830812	0.0004814781423192468	0.546875
llama_tulu	layers.31.self_attn.o_proj	31	o_proj	64	0.8002676182659343	0.80021209619008	5.552207585424185e-05	-0.0002821595669956878	0.00040216415363829576	0.46875
llama_tulu	layers.31.self_attn.q_proj	31	q_proj	64	0.8002676182659343	0.8005977894063108	-0.00033017114037647843	-0.0008979207093943841	0.00018205116357421496	0.484375
llama_tulu	layers.31.self_attn.v_proj	31	v_proj	64	0.8002676182659343	0.8000686995219439	0.0001989187439903617	-4.519910144153982e-05	0.0004558566142804919	0.546875
llama_tulu	layers.4.mlp.down_proj	4	down_proj	64	0.8002676182659343	0.7999553216504864	0.00031229661544784904	-0.00046878433786332605	0.0010971745985443701	0.46875
llama_tulu	layers.4.mlp.gate_proj	4	gate_proj	64	0.8002676182659343	0.8000648700981401	0.0002027481677941978	-0.0003922300573321991	0.0008309851080412045	0.46875
llama_tulu	layers.4.mlp.up_proj	4	up_proj	64	0.8002676182659343	0.8002721046796069	-4.486413672566414e-06	-0.000691438716603443	0.0006096855795476582	0.546875
llama_tulu	layers.4.self_attn.k_proj	4	k_proj	64	0.8002676182659343	0.7999000336858444	0.0003675845800898969	-0.0002658405981492251	0.0010795375375892034	0.4375
llama_tulu	layers.4.self_attn.o_proj	4	o_proj	64	0.8002676182659343	0.7999540537712164	0.0003135644947178662	-0.0004158423384069465	0.0010802647375385275	0.53125
llama_tulu	layers.4.self_attn.q_proj	4	q_proj	64	0.8002676182659343	0.8001986742019653	6.894406396895647e-05	-0.0007474463229300454	0.0008403570711379868	0.46875
llama_tulu	layers.4.self_attn.v_proj	4	v_proj	64	0.8002676182659343	0.7995131559437141	0.0007544623222202063	-1.0418822057545182e-05	0.0016464965825434771	0.546875
llama_tulu	layers.5.mlp.down_proj	5	down_proj	64	0.8002676182659343	0.7997710235067643	0.000496594759169966	-0.00013409428793238474	0.0012163931984105147	0.546875
llama_tulu	layers.5.mlp.gate_proj	5	gate_proj	64	0.8002676182659343	0.8003904981887899	-0.00012287992285564542	-0.001034635864198208	0.0007182946224929765	0.546875
llama_tulu	layers.5.mlp.up_proj	5	up_proj	64	0.8002676182659343	0.7999145009671338	0.00035311729880049825	-0.000271390336274635	0.0010358952931710519	0.515625
llama_tulu	layers.5.self_attn.k_proj	5	k_proj	64	0.8002676182659343	0.7999154308927245	0.0003521873732097447	-0.00021270114375511185	0.000922881810402032	0.53125
llama_tulu	layers.5.self_attn.o_proj	5	o_proj	64	0.8002676182659343	0.8001165215973742	0.00015109666856005788	-0.0003500224818708375	0.0006928282018634489	0.484375
llama_tulu	layers.5.self_attn.q_proj	5	q_proj	64	0.8002676182659343	0.8006097890902311	-0.0003421708242967725	-0.0009769863419933245	0.0002455821493640534	0.5
llama_tulu	layers.5.self_attn.v_proj	5	v_proj	64	0.8002676182659343	0.7997257657116279	0.0005418525543063879	-8.916156948544086e-05	0.0012442703708074984	0.578125
llama_tulu	layers.6.mlp.down_proj	6	down_proj	64	0.8002676182659343	0.7997528848354705	0.0005147334304638207	-0.00015688358980696647	0.0012513507681433111	0.625
llama_tulu	layers.6.mlp.gate_proj	6	gate_proj	64	0.8002676182659343	0.8000050333794206	0.0002625848865136504	-0.00043631093867588786	0.0009802283981116488	0.53125
llama_tulu	layers.6.mlp.up_proj	6	up_proj	64	0.8002676182659343	0.8001399248605594	0.0001276934053748846	-0.00045634563430212437	0.0007483097200747562	0.453125
llama_tulu	layers.6.self_attn.k_proj	6	k_proj	64	0.8002676182659343	0.8004086925066076	-0.0001410742406733334	-0.0008394912932999432	0.0005656965135131029	0.53125
llama_tulu	layers.6.self_attn.o_proj	6	o_proj	64	0.8002676182659343	0.8001543369609863	0.0001132813049480319	-0.0005147202755324543	0.0007522031373810022	0.515625
llama_tulu	layers.6.self_attn.q_proj	6	q_proj	64	0.8002676182659343	0.799611468159128	0.000656150106806308	-3.838566626654937e-05	0.0013943798243417397	0.59375
llama_tulu	layers.6.self_attn.v_proj	6	v_proj	64	0.8002676182659343	0.8004942740080878	-0.00022665574215352535	-0.0007836531440261751	0.0003462271473836152	0.484375
llama_tulu	layers.7.mlp.down_proj	7	down_proj	64	0.8002676182659343	0.8004387049586512	-0.00017108669271692634	-0.0008018330132472329	0.0004383115330710999	0.453125
llama_tulu	layers.7.mlp.gate_proj	7	gate_proj	64	0.8002676182659343	0.8003561659133993	-8.854764746502042e-05	-0.0007989955294760876	0.0006327315291855483	0.5
llama_tulu	layers.7.mlp.up_proj	7	up_proj	64	0.8002676182659343	0.8003857384901494	-0.00011812022421509027	-0.0007361588970525191	0.0005347341066226351	0.4375
llama_tulu	layers.7.self_attn.k_proj	7	k_proj	64	0.8002676182659343	0.8000990885775536	0.00016852968838065863	-0.00044227550097275525	0.0007996381726115942	0.546875
llama_tulu	layers.7.self_attn.o_proj	7	o_proj	64	0.8002676182659343	0.800103830115404	0.00016378815053030849	-0.00044289061333984135	0.0007753036450594663	0.5
llama_tulu	layers.7.self_attn.q_proj	7	q_proj	64	0.8002676182659343	0.7998783800867386	0.0003892381791956723	-0.00019824936462100595	0.0010291030863299963	0.546875
llama_tulu	layers.7.self_attn.v_proj	7	v_proj	64	0.8002676182659343	0.8004864849499427	-0.0002188666840083897	-0.000845755307818763	0.0004144893930060781	0.484375
llama_tulu	layers.8.mlp.down_proj	8	down_proj	64	0.8002676182659343	0.8005299404612742	-0.00026232219533994794	-0.0008990792077383957	0.00031012763356556963	0.46875
llama_tulu	layers.8.mlp.gate_proj	8	gate_proj	64	0.8002676182659343	0.8008429533801973	-0.0005753351142629981	-0.0014180439990013837	0.00023729516542516453	0.453125
llama_tulu	layers.8.mlp.up_proj	8	up_proj	64	0.8002676182659343	0.8003362629096955	-6.86446437612176e-05	-0.0006747251783963293	0.0005541212187381449	0.5
llama_tulu	layers.8.self_attn.k_proj	8	k_proj	64	0.8002676182659343	0.8001275434507988	0.00014007481513544917	-0.0003487304100417532	0.0006569525183294898	0.515625
llama_tulu	layers.8.self_attn.o_proj	8	o_proj	64	0.8002676182659343	0.8003584957914427	-9.087752550840378e-05	-0.0009001757600344718	0.0009042313846293831	0.4375
llama_tulu	layers.8.self_attn.q_proj	8	q_proj	64	0.8002676182659343	0.7999110336531885	0.0003565846127457917	-0.00024844571016728877	0.0009953843982657398	0.53125
llama_tulu	layers.8.self_attn.v_proj	8	v_proj	64	0.8002676182659343	0.8002512098755687	1.640839036554098e-05	-0.00047265152097679674	0.000524339385447091	0.53125
llama_tulu	layers.9.mlp.down_proj	9	down_proj	64	0.8002676182659343	0.8000483849318698	0.00021923333406448364	-0.00037562583456747235	0.0008487235696520645	0.515625
llama_tulu	layers.9.mlp.gate_proj	9	gate_proj	64	0.8002676182659343	0.8004848340642639	-0.00021721579832956195	-0.000811292250000406	0.00040395301184616817	0.4375
llama_tulu	layers.9.mlp.up_proj	9	up_proj	64	0.8002676182659343	0.7998884679400362	0.00037915032589808106	-0.00023182100412668657	0.0009923675155732782	0.546875
llama_tulu	layers.9.self_attn.k_proj	9	k_proj	64	0.8002676182659343	0.7999341250979342	0.00033349316800013185	-0.00040135305607691407	0.001073749380884692	0.578125
llama_tulu	layers.9.self_attn.o_proj	9	o_proj	64	0.8002676182659343	0.8004958943929523	-0.00022827612701803446	-0.0008555529260775074	0.00037430279771797265	0.453125
llama_tulu	layers.9.self_attn.q_proj	9	q_proj	64	0.8002676182659343	0.8002639401820488	3.678083885461092e-06	-0.000589470032718964	0.000581466637959238	0.484375
llama_tulu	layers.9.self_attn.v_proj	9	v_proj	64	0.8002676182659343	0.8000678956741467	0.00019972259178757668	-0.0005185004731174559	0.0009070740430615834	0.46875
